form_key,form_name,form_version,runtime_path,xml_path,label,field_class,canonical_question_id,source_semantic_id,source_question_id,mapping_status,role,dimensions,component_ids,json_type,type_source,type,xsd_source,xsd_sha256,source_version,published_coverage_eligible
RRSubawardBudget10_30,[Draft] R&R Subaward Budget Attachment(s) Form 10 YR 30 ATT,3.0,budget_attachments.rr_budget_10_3_0[].budget_year[].other_personnel.undergraduate_students.funds_requested,RR_SubawardBudget10_30_3_0.BudgetAttachments.RR_Budget10_3_0.BudgetYear.OtherPersonnel.UndergraduateStudents.FundsRequested,Funds Requested Undergraduate Students,calculation,,concept:budget:funds-requested,question:sha256:292b95252204b92a7974dffd5b8dd1abb6b607d0084a8f8a39b34666216f3643,excluded_non_question,,,,string,,,https://apply07.grants.gov/apply/forms/schemas/RR_SubawardBudget10_30_3_0-V3.0.xsd,0ed112b2e50f0e0c43423f690201b207f5b9c5a85349335260e4fd999f3a611a,,false
RRSubawardBudget10_30,[Draft] R&R Subaward Budget Attachment(s) Form 10 YR 30 ATT,3.0,budget_attachments.rr_budget_10_3_0[].budget_year[].other_personnel.undergraduate_students.number_of_personnel,RR_SubawardBudget10_30_3_0.BudgetAttachments.RR_Budget10_3_0.BudgetYear.OtherPersonnel.UndergraduateStudents.NumberOfPersonnel,Number of Personnel Undergraduate Students,question,concept:budget:personnel:count,concept:budget:personnel:count,question:sha256:a03dfeb9ae770351c0d859deab0269ea5eafe6c881c2bcadf45650c4cec4d805,agent_proposed,,,,integer,,,https://apply07.grants.gov/apply/forms/schemas/RR_SubawardBudget10_30_3_0-V3.0.xsd,0ed112b2e50f0e0c43423f690201b207f5b9c5a85349335260e4fd999f3a611a,,false
RRSubawardBudget10_30,[Draft] R&R Subaward Budget Attachment(s) Form 10 YR 30 ATT,3.0,budget_attachments.rr_budget_10_3_0[].budget_year[].other_personnel.undergraduate_students.project_role,RR_SubawardBudget10_30_3_0.BudgetAttachments.RR_Budget10_3_0.BudgetYear.OtherPersonnel.UndergraduateStudents.ProjectRole,Project Role Undergraduate Students,question,concept:research-person:project-role,concept:research-person:project-role,question:sha256:e5b3da5f5488c10b324dac33cc0e41aa7c97ca20918d709946197afbba7d6046,agent_proposed,,,,string,,,https://apply07.grants.gov/apply/forms/schemas/RR_SubawardBudget10_30_3_0-V3.0.xsd,0ed112b2e50f0e0c43423f690201b207f5b9c5a85349335260e4fd999f3a611a,,false
RRSubawardBudget10_30,[Draft] R&R Subaward Budget Attachment(s) Form 10 YR 30 ATT,3.0,budget_attachments.rr_budget_10_3_0[].budget_year[].other_personnel.undergraduate_students.requested_salary,RR_SubawardBudget10_30_3_0.BudgetAttachments.RR_Budget10_3_0.BudgetYear.OtherPersonnel.UndergraduateStudents.RequestedSalary,Requested Salary Undergraduate Students,question,concept:budget:personnel:requested-salary,concept:budget:personnel:requested-salary,question:sha256:828831f2bb16bdbfdd0ba5f4ea4e8086200d7e28105f8e6ac55737060d38e10c,agent_proposed,,,,string,,,https://apply07.grants.gov/apply/forms/schemas/RR_SubawardBudget10_30_3_0-V3.0.xsd,0ed112b2e50f0e0c43423f690201b207f5b9c5a85349335260e4fd999f3a611a,,false
RRSubawardBudget10_30,[Draft] R&R Subaward Budget Attachment(s) Form 10 YR 30 ATT,3.0,budget_attachments.rr_budget_10_3_0[].budget_year[].other_personnel.undergraduate_students.summer_months,RR_SubawardBudget10_30_3_0.BudgetAttachments.RR_Budget10_3_0.BudgetYear.OtherPersonnel.UndergraduateStudents.SummerMonths,Summer Months Undergraduate Students,question,concept:budget:personnel:summer-months,concept:budget:personnel:summer-months,question:sha256:c07c724050ff1e59318d2c17c4fbc44a51d1a62fdab296d56a6860ea240a18eb,agent_proposed,,,,string,,,https://apply07.grants.gov/apply/forms/schemas/RR_SubawardBudget10_30_3_0-V3.0.xsd,0ed112b2e50f0e0c43423f690201b207f5b9c5a85349335260e4fd999f3a611a,,false
RRSubawardBudget10_30,[Draft] R&R Subaward Budget Attachment(s) Form 10 YR 30 ATT,3.0,budget_attachments.rr_budget_10_3_0[].budget_year[].participant_trainee_support_costs.other.cost,RR_SubawardBudget10_30_3_0.BudgetAttachments.RR_Budget10_3_0.BudgetYear.ParticipantTraineeSupportCosts.Other.Cost,Other Participant/Trainee Costs,question,concept:budget:line:cost,concept:budget:line:cost,question:sha256:6f354cc365146e2868681d694eee36d33db8e4fe968fa3930a1c2790d58287ff,agent_proposed,,,,string,,,https://apply07.grants.gov/apply/forms/schemas/RR_SubawardBudget10_30_3_0-V3.0.xsd,0ed112b2e50f0e0c43423f690201b207f5b9c5a85349335260e4fd999f3a611a,,false
RRSubawardBudget10_30,[Draft] R&R Subaward Budget Attachment(s) Form 10 YR 30 ATT,3.0,budget_attachments.rr_budget_10_3_0[].budget_year[].participant_trainee_support_costs.other.description,RR_SubawardBudget10_30_3_0.BudgetAttachments.RR_Budget10_3_0.BudgetYear.ParticipantTraineeSupportCosts.Other.Description,5. Other,question,concept:budget:line:description,concept:budget:line:description,question:sha256:b2edbacae878a8a9b3978b27304eae3f4ae3779ea603ad7adf27fc1adc87d70c,agent_proposed,,,,string,,,https://apply07.grants.gov/apply/forms/schemas/RR_SubawardBudget10_30_3_0-V3.0.xsd,0ed112b2e50f0e0c43423f690201b207f5b9c5a85349335260e4fd999f3a611a,,false
RRSubawardBudget10_30,[Draft] R&R Subaward Budget Attachment(s) Form 10 YR 30 ATT,3.0,budget_attachments.rr_budget_10_3_0[].budget_year[].participant_trainee_support_costs.participant_trainee_number,RR_SubawardBudget10_30_3_0.BudgetAttachments.RR_Budget10_3_0.BudgetYear.ParticipantTraineeSupportCosts.ParticipantTraineeNumber,Number of Participants/Trainees,question,concept:budget:trainee:count,concept:budget:trainee:count,question:sha256:77a5cb3b14e0449cc33100b37dca121fe5063895c1bed3841272e888cb43ac7e,agent_proposed,,,,integer,,,https://apply07.grants.gov/apply/forms/schemas/RR_SubawardBudget10_30_3_0-V3.0.xsd,0ed112b2e50f0e0c43423f690201b207f5b9c5a85349335260e4fd999f3a611a,,false
RRSubawardBudget10_30,[Draft] R&R Subaward Budget Attachment(s) Form 10 YR 30 ATT,3.0,budget_attachments.rr_budget_10_3_0[].budget_year[].participant_trainee_support_costs.stipends,RR_SubawardBudget10_30_3_0.BudgetAttachments.RR_Budget10_3_0.BudgetYear.ParticipantTraineeSupportCosts.Stipends,2. Stipends,question,concept:budget:trainee:stipends,concept:budget:trainee:stipends,question:sha256:c7919fcd73123ef36dfa013f8bac132c69eaacf05ccb92acaacf8910a557a1a0,agent_proposed,,,,string,,,https://apply07.grants.gov/apply/forms/schemas/RR_SubawardBudget10_30_3_0-V3.0.xsd,0ed112b2e50f0e0c43423f690201b207f5b9c5a85349335260e4fd999f3a611a,,false
RRSubawardBudget10_30,[Draft] R&R Subaward Budget Attachment(s) Form 10 YR 30 ATT,3.0,budget_attachments.rr_budget_10_3_0[].budget_year[].participant_trainee_support_costs.subsistence,RR_SubawardBudget10_30_3_0.BudgetAttachments.RR_Budget10_3_0.BudgetYear.ParticipantTraineeSupportCosts.Subsistence,4. Subsistence,question,concept:budget:trainee:subsistence,concept:budget:trainee:subsistence,question:sha256:a5730654a44bdfcf6c71461d07620c109b6d139ecda2765ecf8639b41b956acb,agent_proposed,,,,string,,,https://apply07.grants.gov/apply/forms/schemas/RR_SubawardBudget10_30_3_0-V3.0.xsd,0ed112b2e50f0e0c43423f690201b207f5b9c5a85349335260e4fd999f3a611a,,false
RRSubawardBudget10_30,[Draft] R&R Subaward Budget Attachment(s) Form 10 YR 30 ATT,3.0,budget_attachments.rr_budget_10_3_0[].budget_year[].participant_trainee_support_costs.total_cost,RR_SubawardBudget10_30_3_0.BudgetAttachments.RR_Budget10_3_0.BudgetYear.ParticipantTraineeSupportCosts.TotalCost,Total Participant/Trainee Support Costs,calculation,,,question:sha256:768b25b03c0478acd57cafd4643064714e12c63300017a6c4af5648d2b65f953,unmapped,,,,string,,,https://apply07.grants.gov/apply/forms/schemas/RR_SubawardBudget10_30_3_0-V3.0.xsd,0ed112b2e50f0e0c43423f690201b207f5b9c5a85349335260e4fd999f3a611a,,false
RRSubawardBudget10_30,[Draft] R&R Subaward Budget Attachment(s) Form 10 YR 30 ATT,3.0,budget_attachments.rr_budget_10_3_0[].budget_year[].participant_trainee_support_costs.travel,RR_SubawardBudget10_30_3_0.BudgetAttachments.RR_Budget10_3_0.BudgetYear.ParticipantTraineeSupportCosts.Travel,3. Travel,question,concept:budget:trainee:travel,concept:budget:trainee:travel,question:sha256:a71c68cdb3ac052bd7b2d3c623079bf5afaf9c1163b45d70a4fc680fd88ca96f,agent_proposed,,,,string,,,https://apply07.grants.gov/apply/forms/schemas/RR_SubawardBudget10_30_3_0-V3.0.xsd,0ed112b2e50f0e0c43423f690201b207f5b9c5a85349335260e4fd999f3a611a,,false
RRSubawardBudget10_30,[Draft] R&R Subaward Budget Attachment(s) Form 10 YR 30 ATT,3.0,budget_attachments.rr_budget_10_3_0[].budget_year[].participant_trainee_support_costs.tuition_fee_health_insurance,RR_SubawardBudget10_30_3_0.BudgetAttachments.RR_Budget10_3_0.BudgetYear.ParticipantTraineeSupportCosts.TuitionFeeHealthInsurance,1. Tuition/Fees/Health Insurance,question,concept:budget:trainee:tuition-fees-insurance,concept:budget:trainee:tuition-fees-insurance,question:sha256:d9c0b0df6ad19ce11d0463135a69b7cc5a755e91cdeb82bbc51f97999a58d6ab,agent_proposed,,,,string,,,https://apply07.grants.gov/apply/forms/schemas/RR_SubawardBudget10_30_3_0-V3.0.xsd,0ed112b2e50f0e0c43423f690201b207f5b9c5a85349335260e4fd999f3a611a,,false
RRSubawardBudget10_30,[Draft] R&R Subaward Budget Attachment(s) Form 10 YR 30 ATT,3.0,budget_attachments.rr_budget_10_3_0[].budget_year[].total_compensation,RR_SubawardBudget10_30_3_0.BudgetAttachments.RR_Budget10_3_0.BudgetYear.TotalCompensation,"Total Salary, Wages and Fringe Benefits (A+B)",calculation,,concept:budget:category:personnel,question:sha256:bec375302cc8905d5e06c9babff20c19813c36a732c5ab0a9fe65c8fae72bcac,excluded_non_question,,,,string,,,https://apply07.grants.gov/apply/forms/schemas/RR_SubawardBudget10_30_3_0-V3.0.xsd,0ed112b2e50f0e0c43423f690201b207f5b9c5a85349335260e4fd999f3a611a,,false
RRSubawardBudget10_30,[Draft] R&R Subaward Budget Attachment(s) Form 10 YR 30 ATT,3.0,budget_attachments.rr_budget_10_3_0[].budget_year[].total_costs,RR_SubawardBudget10_30_3_0.BudgetAttachments.RR_Budget10_3_0.BudgetYear.TotalCosts,Total Direct and Indirect Institutional Costs (G + H),calculation,,,question:sha256:044bd143744d05bafb1b55ea7dbd77fc8f43cdb77d51c71dbc7a8c3cd0bb6669,unmapped,,,,string,,,https://apply07.grants.gov/apply/forms/schemas/RR_SubawardBudget10_30_3_0-V3.0.xsd,0ed112b2e50f0e0c43423f690201b207f5b9c5a85349335260e4fd999f3a611a,,false
RRSubawardBudget10_30,[Draft] R&R Subaward Budget Attachment(s) Form 10 YR 30 ATT,3.0,budget_attachments.rr_budget_10_3_0[].budget_year[].total_costs_fee,RR_SubawardBudget10_30_3_0.BudgetAttachments.RR_Budget10_3_0.BudgetYear.TotalCostsFee,Total Costs and Fee (I + J),calculation,,,question:sha256:bccf3324afe2c708411eff7275530b792528e6db5488297d40d94357d76ce9ce,unmapped,,,,string,,,https://apply07.grants.gov/apply/forms/schemas/RR_SubawardBudget10_30_3_0-V3.0.xsd,0ed112b2e50f0e0c43423f690201b207f5b9c5a85349335260e4fd999f3a611a,,false
RRSubawardBudget10_30,[Draft] R&R Subaward Budget Attachment(s) Form 10 YR 30 ATT,3.0,budget_attachments.rr_budget_10_3_0[].budget_year[].travel.domestic_travel_cost,RR_SubawardBudget10_30_3_0.BudgetAttachments.RR_Budget10_3_0.BudgetYear.Travel.DomesticTravelCost,"1. Domestic Travel Costs ( Incl. Canada, Mexico and U.S. Possessions)",question,concept:budget:travel:domestic,concept:budget:travel:domestic,question:sha256:cb62b91fc5036814c70ac0eb8160aa059dd1f0f715dca32624c8af03ac461ed9,agent_proposed,,,,string,,,https://apply07.grants.gov/apply/forms/schemas/RR_SubawardBudget10_30_3_0-V3.0.xsd,0ed112b2e50f0e0c43423f690201b207f5b9c5a85349335260e4fd999f3a611a,,false
RRSubawardBudget10_30,[Draft] R&R Subaward Budget Attachment(s) Form 10 YR 30 ATT,3.0,budget_attachments.rr_budget_10_3_0[].budget_year[].travel.foreign_travel_cost,RR_SubawardBudget10_30_3_0.BudgetAttachments.RR_Budget10_3_0.BudgetYear.Travel.ForeignTravelCost,2. Foreign Travel Costs,question,concept:budget:travel:foreign,concept:budget:travel:foreign,question:sha256:85085dc98936470f54fdfe3a82f006b7605e3671b518cb29ff5b3a28bdd17dc5,agent_proposed,,,,string,,,https://apply07.grants.gov/apply/forms/schemas/RR_SubawardBudget10_30_3_0-V3.0.xsd,0ed112b2e50f0e0c43423f690201b207f5b9c5a85349335260e4fd999f3a611a,,false
RRSubawardBudget10_30,[Draft] R&R Subaward Budget Attachment(s) Form 10 YR 30 ATT,3.0,budget_attachments.rr_budget_10_3_0[].budget_year[].travel.total_travel_cost,RR_SubawardBudget10_30_3_0.BudgetAttachments.RR_Budget10_3_0.BudgetYear.Travel.TotalTravelCost,Total Travel Cost,calculation,,concept:budget:category:travel,question:sha256:b89f28288fdc8c23ec507d087bed24999bc1dc6f3e70fb5590ca732c60707045,excluded_non_question,,,,string,,,https://apply07.grants.gov/apply/forms/schemas/RR_SubawardBudget10_30_3_0-V3.0.xsd,0ed112b2e50f0e0c43423f690201b207f5b9c5a85349335260e4fd999f3a611a,,false
RRSubawardBudget10_30,[Draft] R&R Subaward Budget Attachment(s) Form 10 YR 30 ATT,3.0,budget_attachments.rr_budget_10_3_0[].organization_name,RR_SubawardBudget10_30_3_0.BudgetAttachments.RR_Budget10_3_0.OrganizationName,Enter name of Organization:,question,concept:role:subaward-organization:name,concept:role:subaward-organization:name,question:sha256:a5d74d5e6533c7fb44938649aeb7cb7163adba16dfa823a7a0ce1f8de7b5ab81,agent_proposed,,,,string,,,https://apply07.grants.gov/apply/forms/schemas/RR_SubawardBudget10_30_3_0-V3.0.xsd,0ed112b2e50f0e0c43423f690201b207f5b9c5a85349335260e4fd999f3a611a,,false
RRSubawardBudget10_30,[Draft] R&R Subaward Budget Attachment(s) Form 10 YR 30 ATT,3.0,budget_attachments.rr_budget_10_3_0[].samuei,RR_SubawardBudget10_30_3_0.BudgetAttachments.RR_Budget10_3_0.SAMUEI,UEI:,question,concept:role:subaward-organization:sam-uei,concept:role:subaward-organization:sam-uei,question:sha256:bd9966c8d10b75a1b34321485f118f276942510294c9bd4be97dd7af9ebad9ac,agent_proposed,,,,string,,,https://apply07.grants.gov/apply/forms/schemas/RR_SubawardBudget10_30_3_0-V3.0.xsd,0ed112b2e50f0e0c43423f690201b207f5b9c5a85349335260e4fd999f3a611a,,false
RRSubawardBudget30,[Draft] R&R Subaward Budget Attachment(s) Form 30,3.0,att_1,RR_SubawardBudget30_3_0.ATT1,ATT1,technical_field,,concept:attachment:subaward-budget,question:sha256:0ea8c5b49df18baec9e9540ab8eb993767405ae6cfe80faa33d234e88d090d79,excluded_non_question,,,,string,,,https://apply07.grants.gov/apply/forms/schemas/RR_SubawardBudget30_3_0-V3.0.xsd,d5d534326e8f7e4416baf98c95c1f9234c0a23628259ee2d7e3199181a24e08a,,false
RRSubawardBudget30,[Draft] R&R Subaward Budget Attachment(s) Form 30,3.0,att_10,RR_SubawardBudget30_3_0.ATT10,ATT10,technical_field,,concept:attachment:subaward-budget,question:sha256:3892dd8ecc3c1d444d35fff3374c9770442ee786d90a4a80363c967b3d076c30,excluded_non_question,,,,string,,,https://apply07.grants.gov/apply/forms/schemas/RR_SubawardBudget30_3_0-V3.0.xsd,d5d534326e8f7e4416baf98c95c1f9234c0a23628259ee2d7e3199181a24e08a,,false
RRSubawardBudget30,[Draft] R&R Subaward Budget Attachment(s) Form 30,3.0,att_11,RR_SubawardBudget30_3_0.ATT11,ATT11,technical_field,,concept:attachment:subaward-budget,question:sha256:76388177280836499a1348a9b650e93f674b658b306b166b71a62ff4d11fafea,excluded_non_question,,,,string,,,https://apply07.grants.gov/apply/forms/schemas/RR_SubawardBudget30_3_0-V3.0.xsd,d5d534326e8f7e4416baf98c95c1f9234c0a23628259ee2d7e3199181a24e08a,,false
RRSubawardBudget30,[Draft] R&R Subaward Budget Attachment(s) Form 30,3.0,att_12,RR_SubawardBudget30_3_0.ATT12,ATT12,technical_field,,concept:attachment:subaward-budget,question:sha256:1a47eb40450e8278c8dd71bd5c212bb0a1b1eb814e4497fd783c424af4dd1854,excluded_non_question,,,,string,,,https://apply07.grants.gov/apply/forms/schemas/RR_SubawardBudget30_3_0-V3.0.xsd,d5d534326e8f7e4416baf98c95c1f9234c0a23628259ee2d7e3199181a24e08a,,false
RRSubawardBudget30,[Draft] R&R Subaward Budget Attachment(s) Form 30,3.0,att_13,RR_SubawardBudget30_3_0.ATT13,ATT13,technical_field,,concept:attachment:subaward-budget,question:sha256:0e68124077634bca48117019d8adcc48fc38affa8bda2e78b6570ab858124fe3,excluded_non_question,,,,string,,,https://apply07.grants.gov/apply/forms/schemas/RR_SubawardBudget30_3_0-V3.0.xsd,d5d534326e8f7e4416baf98c95c1f9234c0a23628259ee2d7e3199181a24e08a,,false
RRSubawardBudget30,[Draft] R&R Subaward Budget Attachment(s) Form 30,3.0,att_14,RR_SubawardBudget30_3_0.ATT14,ATT14,technical_field,,concept:attachment:subaward-budget,question:sha256:aaa0c044cd23af41d4f3e50f272b91986660fe331a1a0326a0e65bd3ba75cd67,excluded_non_question,,,,string,,,https://apply07.grants.gov/apply/forms/schemas/RR_SubawardBudget30_3_0-V3.0.xsd,d5d534326e8f7e4416baf98c95c1f9234c0a23628259ee2d7e3199181a24e08a,,false
RRSubawardBudget30,[Draft] R&R Subaward Budget Attachment(s) Form 30,3.0,att_15,RR_SubawardBudget30_3_0.ATT15,ATT15,technical_field,,concept:attachment:subaward-budget,question:sha256:2645196065243cb9aad2e3af6fb805109033da047fd860ea2cab1ed8dae70660,excluded_non_question,,,,string,,,https://apply07.grants.gov/apply/forms/schemas/RR_SubawardBudget30_3_0-V3.0.xsd,d5d534326e8f7e4416baf98c95c1f9234c0a23628259ee2d7e3199181a24e08a,,false
RRSubawardBudget30,[Draft] R&R Subaward Budget Attachment(s) Form 30,3.0,att_16,RR_SubawardBudget30_3_0.ATT16,ATT16,technical_field,,concept:attachment:subaward-budget,question:sha256:7855e9fb7c8ce9058fdb5b2917159931d42d9b84f898f1831c59fed4cc249c1e,excluded_non_question,,,,string,,,https://apply07.grants.gov/apply/forms/schemas/RR_SubawardBudget30_3_0-V3.0.xsd,d5d534326e8f7e4416baf98c95c1f9234c0a23628259ee2d7e3199181a24e08a,,false
RRSubawardBudget30,[Draft] R&R Subaward Budget Attachment(s) Form 30,3.0,att_17,RR_SubawardBudget30_3_0.ATT17,ATT17,technical_field,,concept:attachment:subaward-budget,question:sha256:cb779186f5388027b9c375a997d08e691d6cf2bbe281a1505c66f0ada3a2b41d,excluded_non_question,,,,string,,,https://apply07.grants.gov/apply/forms/schemas/RR_SubawardBudget30_3_0-V3.0.xsd,d5d534326e8f7e4416baf98c95c1f9234c0a23628259ee2d7e3199181a24e08a,,false
RRSubawardBudget30,[Draft] R&R Subaward Budget Attachment(s) Form 30,3.0,att_18,RR_SubawardBudget30_3_0.ATT18,ATT18,technical_field,,concept:attachment:subaward-budget,question:sha256:f5b325c1a78451f0638bf28f76e3bbbe40581b771b65bac1ba5378286e388f32,excluded_non_question,,,,string,,,https://apply07.grants.gov/apply/forms/schemas/RR_SubawardBudget30_3_0-V3.0.xsd,d5d534326e8f7e4416baf98c95c1f9234c0a23628259ee2d7e3199181a24e08a,,false
RRSubawardBudget30,[Draft] R&R Subaward Budget Attachment(s) Form 30,3.0,att_19,RR_SubawardBudget30_3_0.ATT19,ATT19,technical_field,,concept:attachment:subaward-budget,question:sha256:71f7ec5ce03637349c8d34c6726dc78dae34ee3fc136838294a01ef36a52913a,excluded_non_question,,,,string,,,https://apply07.grants.gov/apply/forms/schemas/RR_SubawardBudget30_3_0-V3.0.xsd,d5d534326e8f7e4416baf98c95c1f9234c0a23628259ee2d7e3199181a24e08a,,false
RRSubawardBudget30,[Draft] R&R Subaward Budget Attachment(s) Form 30,3.0,att_2,RR_SubawardBudget30_3_0.ATT2,ATT2,technical_field,,concept:attachment:subaward-budget,question:sha256:14a5fbe0a2aff9c585a0093337fe003766a90fcf7c1fdbc029959d8dc39a4de7,excluded_non_question,,,,string,,,https://apply07.grants.gov/apply/forms/schemas/RR_SubawardBudget30_3_0-V3.0.xsd,d5d534326e8f7e4416baf98c95c1f9234c0a23628259ee2d7e3199181a24e08a,,false
RRSubawardBudget30,[Draft] R&R Subaward Budget Attachment(s) Form 30,3.0,att_20,RR_SubawardBudget30_3_0.ATT20,ATT20,technical_field,,concept:attachment:subaward-budget,question:sha256:becefe66a79d6492d7d0dcb0d5a3647e0cc061b092160943cbaeb545ae31ad8a,excluded_non_question,,,,string,,,https://apply07.grants.gov/apply/forms/schemas/RR_SubawardBudget30_3_0-V3.0.xsd,d5d534326e8f7e4416baf98c95c1f9234c0a23628259ee2d7e3199181a24e08a,,false
RRSubawardBudget30,[Draft] R&R Subaward Budget Attachment(s) Form 30,3.0,att_21,RR_SubawardBudget30_3_0.ATT21,ATT21,technical_field,,concept:attachment:subaward-budget,question:sha256:d213f0dcf2ad196a1c033cb4186004f98e0b4d1cb4dfe6ab1157a93e373a4e9e,excluded_non_question,,,,string,,,https://apply07.grants.gov/apply/forms/schemas/RR_SubawardBudget30_3_0-V3.0.xsd,d5d534326e8f7e4416baf98c95c1f9234c0a23628259ee2d7e3199181a24e08a,,false
RRSubawardBudget30,[Draft] R&R Subaward Budget Attachment(s) Form 30,3.0,att_22,RR_SubawardBudget30_3_0.ATT22,ATT22,technical_field,,concept:attachment:subaward-budget,question:sha256:1fdfe129e3166a52812d26ec8c64648525e7f8d3c1fafd59bc22f7e9c68fe020,excluded_non_question,,,,string,,,https://apply07.grants.gov/apply/forms/schemas/RR_SubawardBudget30_3_0-V3.0.xsd,d5d534326e8f7e4416baf98c95c1f9234c0a23628259ee2d7e3199181a24e08a,,false
RRSubawardBudget30,[Draft] R&R Subaward Budget Attachment(s) Form 30,3.0,att_23,RR_SubawardBudget30_3_0.ATT23,ATT23,technical_field,,concept:attachment:subaward-budget,question:sha256:a51e6b35318b2b71eecc96a8970aa5e3b2a06e12afc769c2722f6d31b390c8b0,excluded_non_question,,,,string,,,https://apply07.grants.gov/apply/forms/schemas/RR_SubawardBudget30_3_0-V3.0.xsd,d5d534326e8f7e4416baf98c95c1f9234c0a23628259ee2d7e3199181a24e08a,,false
RRSubawardBudget30,[Draft] R&R Subaward Budget Attachment(s) Form 30,3.0,att_24,RR_SubawardBudget30_3_0.ATT24,ATT24,technical_field,,concept:attachment:subaward-budget,question:sha256:1d003fac737cc9417f7b7ffdcc4c30990d8c4ba1e995e034f4f44feb4963a196,excluded_non_question,,,,string,,,https://apply07.grants.gov/apply/forms/schemas/RR_SubawardBudget30_3_0-V3.0.xsd,d5d534326e8f7e4416baf98c95c1f9234c0a23628259ee2d7e3199181a24e08a,,false
RRSubawardBudget30,[Draft] R&R Subaward Budget Attachment(s) Form 30,3.0,att_25,RR_SubawardBudget30_3_0.ATT25,ATT25,technical_field,,concept:attachment:subaward-budget,question:sha256:301287f3b0a75116af600c0ed46a3cfeb68373334f2b8a6332ec4f62f8c942d9,excluded_non_question,,,,string,,,https://apply07.grants.gov/apply/forms/schemas/RR_SubawardBudget30_3_0-V3.0.xsd,d5d534326e8f7e4416baf98c95c1f9234c0a23628259ee2d7e3199181a24e08a,,false
RRSubawardBudget30,[Draft] R&R Subaward Budget Attachment(s) Form 30,3.0,att_26,RR_SubawardBudget30_3_0.ATT26,ATT26,technical_field,,concept:attachment:subaward-budget,question:sha256:63b7055212ff4b8b55163917d046e57258141d3e7ef54daedddb51b5ddf87853,excluded_non_question,,,,string,,,https://apply07.grants.gov/apply/forms/schemas/RR_SubawardBudget30_3_0-V3.0.xsd,d5d534326e8f7e4416baf98c95c1f9234c0a23628259ee2d7e3199181a24e08a,,false
RRSubawardBudget30,[Draft] R&R Subaward Budget Attachment(s) Form 30,3.0,att_27,RR_SubawardBudget30_3_0.ATT27,ATT27,technical_field,,concept:attachment:subaward-budget,question:sha256:ebd03d09aad142a1ae405cfdad5f478f44021071a07000f50cc3fc43bb47fc8f,excluded_non_question,,,,string,,,https://apply07.grants.gov/apply/forms/schemas/RR_SubawardBudget30_3_0-V3.0.xsd,d5d534326e8f7e4416baf98c95c1f9234c0a23628259ee2d7e3199181a24e08a,,false
RRSubawardBudget30,[Draft] R&R Subaward Budget Attachment(s) Form 30,3.0,att_28,RR_SubawardBudget30_3_0.ATT28,ATT28,technical_field,,concept:attachment:subaward-budget,question:sha256:b19b56f215ee2a194e50aa2ee0627ea0e498a605bac533e78e7fcd8109953170,excluded_non_question,,,,string,,,https://apply07.grants.gov/apply/forms/schemas/RR_SubawardBudget30_3_0-V3.0.xsd,d5d534326e8f7e4416baf98c95c1f9234c0a23628259ee2d7e3199181a24e08a,,false
RRSubawardBudget30,[Draft] R&R Subaward Budget Attachment(s) Form 30,3.0,att_29,RR_SubawardBudget30_3_0.ATT29,ATT29,technical_field,,concept:attachment:subaward-budget,question:sha256:9afaafce3c737a69485972bf53c1f4d3a653720c14c4c2141dde195426304c10,excluded_non_question,,,,string,,,https://apply07.grants.gov/apply/forms/schemas/RR_SubawardBudget30_3_0-V3.0.xsd,d5d534326e8f7e4416baf98c95c1f9234c0a23628259ee2d7e3199181a24e08a,,false
RRSubawardBudget30,[Draft] R&R Subaward Budget Attachment(s) Form 30,3.0,att_3,RR_SubawardBudget30_3_0.ATT3,ATT3,technical_field,,concept:attachment:subaward-budget,question:sha256:2cc85025b627deb638739cae9ddc54bc7d6fb8abb838ccdf320327128bde1ad2,excluded_non_question,,,,string,,,https://apply07.grants.gov/apply/forms/schemas/RR_SubawardBudget30_3_0-V3.0.xsd,d5d534326e8f7e4416baf98c95c1f9234c0a23628259ee2d7e3199181a24e08a,,false
RRSubawardBudget30,[Draft] R&R Subaward Budget Attachment(s) Form 30,3.0,att_30,RR_SubawardBudget30_3_0.ATT30,ATT30,technical_field,,concept:attachment:subaward-budget,question:sha256:c88292128ec08bbac0d8ab6920d87651c3c2b5a1055238de11dd01b485224a3d,excluded_non_question,,,,string,,,https://apply07.grants.gov/apply/forms/schemas/RR_SubawardBudget30_3_0-V3.0.xsd,d5d534326e8f7e4416baf98c95c1f9234c0a23628259ee2d7e3199181a24e08a,,false
RRSubawardBudget30,[Draft] R&R Subaward Budget Attachment(s) Form 30,3.0,att_4,RR_SubawardBudget30_3_0.ATT4,ATT4,technical_field,,concept:attachment:subaward-budget,question:sha256:2feef21b489b8a85bfd73144fc60a9226efdc240c70119625b4642a4f3299801,excluded_non_question,,,,string,,,https://apply07.grants.gov/apply/forms/schemas/RR_SubawardBudget30_3_0-V3.0.xsd,d5d534326e8f7e4416baf98c95c1f9234c0a23628259ee2d7e3199181a24e08a,,false
